date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-04-03,1,9,3,1,2,,0,83,23,0,0,37,31,0,4,58,1,9,47,0,0,0,0,11,0,0,0,1909,0,0,69,0,0,3,0,19,0,0,0,0,103,0,155,0,0,,0,2,29,2,2,1,102,0,4,0,,7,19,39,4,0,0,9,0,21,0,,0,0,186,0,0,1,6,70,0,0,70,,0,9,1,0,2,0,11,0,242,0,513,91,123,40,2,0,16,376,6,8,91,0,20,,0,12,2,,1,33,0,0,0,0,8,0,,5,1,3,0,1,2,,0,0,157,,44,1,0,7,0,7,4,0,2,1,31,,0,0,1,0,45,0,0,81,,20,5,0,50,1027,103,572,7,3,154,377,1,,,0,,0,,0,1,6,7,38,0,0,0,71,5,,0,8,4,0,157,4,0,0,0,10,11,0,0,0,1,,0,,0,41,186,0,0,403,2,10,771,30,0,,,18,0,0,16,0,0
2021-04-04,1,9,3,0,2,,0,93,17,4,0,15,29,0,5,53,0,9,39,0,0,0,0,8,0,0,0,1242,0,0,82,0,0,0,0,24,2,0,0,1,120,0,162,0,0,,0,3,33,5,4,0,78,0,1,0,,5,27,40,4,0,0,10,0,27,0,,0,0,185,0,0,0,7,50,4,0,78,,0,7,1,1,6,0,11,0,211,0,478,427,161,33,3,0,7,326,2,12,71,116,18,,0,14,4,,8,30,0,0,53,0,8,0,,5,3,2,0,1,1,,0,0,136,,44,0,1,2,0,8,0,0,4,0,16,,0,0,0,0,35,0,9,43,,25,4,1,55,702,2,204,4,2,97,350,0,,,0,,0,,0,0,7,0,36,0,0,0,77,7,,20,33,4,1,0,6,0,0,0,8,14,0,0,0,0,,2,,0,34,185,0,0,265,6,10,303,30,1,,,15,0,0,14,5,1
2021-04-05,11,9,3,0,1,,1,272,22,0,0,33,34,0,5,52,0,9,33,0,0,2,0,20,0,190,25,1912,0,0,197,0,0,2,0,21,0,0,1,1,33,0,199,0,0,,0,1,25,0,4,0,112,0,1,4,,5,31,47,5,1,0,9,1,37,0,,0,0,197,0,0,0,11,76,4,0,73,,0,3,0,0,3,0,37,0,213,0,446,146,172,39,0,0,5,296,3,19,82,0,20,,0,12,1,,3,34,0,0,20,0,5,0,,5,1,7,0,1,1,,0,0,252,,42,1,2,12,0,7,0,0,1,4,7,,0,0,0,0,37,3,32,103,,10,3,6,64,514,10,64,6,3,120,336,0,,,0,,0,,1,0,7,0,39,0,0,0,69,7,,11,8,4,0,85,0,0,0,0,20,10,0,0,0,0,,0,,0,28,193,0,0,261,2,26,457,45,0,,,16,0,0,9,2,0
2021-04-06,4,9,4,0,4,,0,163,13,1,0,35,32,1,4,66,0,10,45,1,0,0,0,22,0,99,0,4068,0,0,0,0,0,1,0,46,0,0,0,0,57,0,231,0,2,,43,0,30,4,4,1,112,0,2,9,,4,17,43,0,0,0,14,0,25,0,,0,14,426,0,0,0,10,109,0,0,79,,0,9,0,0,1,0,5,0,170,0,630,162,174,33,9,0,9,421,4,28,100,0,14,,50,8,2,,3,36,0,0,8,0,8,11,,3,0,5,0,3,0,,1,0,586,,46,0,0,9,0,8,3,0,4,0,20,,0,1,0,0,45,1,6,102,,19,8,0,59,793,382,60,2,6,196,382,3,,,2,,0,,0,0,7,2,40,0,0,0,0,7,,8,37,4,0,128,5,0,1,35,14,9,0,0,0,0,1,1,,0,46,211,0,0,437,4,20,864,45,1,,,15,0,0,21,2,6
2021-04-07,0,8,4,2,0,,0,198,20,1,0,29,37,0,2,63,0,10,54,0,0,0,0,19,0,80,0,3671,0,0,248,0,0,0,0,32,2,0,0,0,62,0,243,0,0,,0,1,36,2,0,2,160,0,3,5,,14,53,37,7,0,0,12,0,33,0,,0,2,421,0,5,0,8,510,0,0,75,,0,25,1,0,3,0,17,0,311,0,685,87,193,37,5,0,9,627,9,30,86,0,18,,14,6,3,,9,33,0,0,7,0,12,1,,7,1,4,0,4,1,,0,0,613,,44,0,4,8,0,2,0,0,6,2,23,,0,0,0,0,51,6,7,98,,18,2,1,62,763,242,638,3,8,175,369,0,,,0,,0,,0,0,8,5,42,0,0,0,149,3,,0,79,2,0,126,2,0,0,45,13,10,0,0,0,0,0,0,,0,48,276,0,2,486,4,45,2594,40,1,,,12,0,0,10,0,0
2021-04-08,4,6,3,1,2,,0,290,28,0,0,40,31,0,1,74,1,10,47,0,0,0,0,27,0,84,0,4148,0,0,136,2,0,2,68,38,1,0,1,1,183,0,247,0,0,,0,1,36,1,4,2,137,0,1,2,,9,58,33,3,0,0,14,0,20,0,,0,4,343,0,0,0,9,294,0,0,73,,0,27,0,0,2,0,12,0,272,0,780,163,185,34,5,0,13,487,15,25,96,0,16,,12,4,4,,17,37,0,0,27,0,12,0,,6,0,4,0,2,1,,0,0,548,,39,0,2,11,0,6,3,0,9,0,19,,0,0,0,0,35,1,12,105,,28,4,0,60,744,60,956,9,2,172,358,0,,,0,,0,,0,0,9,3,41,0,0,0,79,5,,29,62,6,1,142,3,0,0,17,5,10,0,0,0,0,0,2,,0,49,258,0,0,471,3,53,1043,44,1,,,15,0,0,18,1,1
2021-04-09,5,7,4,0,0,,1,228,22,0,0,38,35,0,2,63,0,10,42,0,0,0,0,16,0,82,20,3752,0,0,138,0,0,0,0,40,1,0,0,0,129,0,269,0,0,,18,2,50,5,2,2,151,0,0,2,,4,43,39,4,0,0,16,0,33,0,,0,2,330,0,3,0,9,246,0,0,78,,0,22,1,0,0,0,51,2,285,0,794,121,155,35,32,0,1,718,15,27,81,0,17,,0,10,0,,18,43,0,0,8,0,13,1,,11,1,5,0,2,0,,0,0,874,,32,1,1,9,0,12,1,0,2,0,40,,0,0,0,1,42,0,0,100,,31,4,0,54,776,401,768,5,2,134,396,0,,,1,,0,,0,0,9,1,39,1,0,0,89,3,,0,53,1,0,149,2,0,0,26,5,8,0,0,0,1,0,1,,0,43,253,0,0,425,3,60,910,88,0,,,19,0,1,18,1,3
2021-04-10,0,6,3,0,1,,0,297,23,0,0,38,33,0,4,77,0,10,38,0,0,0,0,14,0,0,0,2378,0,0,43,0,0,2,0,36,0,0,0,0,105,0,325,0,0,,0,0,34,5,1,0,117,0,3,0,,3,117,43,4,2,0,14,0,35,0,,0,0,207,0,0,2,11,107,2,0,75,,0,24,1,0,0,0,4,0,245,0,839,95,193,37,14,0,12,344,8,27,62,0,21,,0,10,3,,5,38,0,0,0,0,11,0,,7,1,8,0,1,1,,0,0,2192,,30,0,0,11,0,6,0,0,5,1,23,,0,0,0,1,32,0,0,114,,26,3,0,51,834,224,749,6,7,139,395,0,,,0,,0,,0,0,10,3,41,0,0,0,76,12,,0,30,3,0,0,2,0,1,0,4,8,0,0,0,1,0,0,,0,56,248,0,0,405,3,40,724,51,0,,,20,0,0,9,0,3
2021-04-11,0,7,4,0,3,,0,132,15,0,0,25,36,0,3,78,0,10,45,0,0,0,0,9,0,0,0,1857,0,0,67,0,0,4,0,28,5,0,0,0,133,0,281,0,0,,0,3,39,6,3,4,74,0,2,2,,3,18,40,3,0,0,8,0,28,0,,0,0,176,0,0,0,8,98,0,0,52,,0,15,1,0,3,0,34,0,206,0,904,87,258,35,2,0,4,331,3,17,65,151,18,,0,4,3,,0,31,0,0,16,0,16,0,,7,1,8,0,3,0,,0,0,126,,19,0,2,8,0,9,2,0,6,1,17,,0,0,1,0,46,0,29,58,,22,4,0,78,1036,201,245,6,2,129,333,1,,,0,,0,,0,0,7,1,35,1,0,0,78,7,,13,66,2,0,0,3,0,3,0,9,10,1,0,0,0,0,0,,1,58,237,0,0,239,2,7,285,48,0,,,19,0,0,18,0,0
2021-04-12,8,4,4,1,1,,0,178,18,0,1,19,29,1,5,83,0,9,30,0,0,2,0,18,0,189,27,1711,0,0,201,1,0,0,0,41,2,0,0,0,137,0,267,0,0,,0,5,25,8,2,0,110,0,2,4,,4,5,42,3,0,0,9,0,34,0,,0,6,385,0,2,0,6,296,0,0,76,,0,4,2,0,2,0,57,0,291,0,879,126,274,44,0,0,8,358,4,24,82,0,20,,0,5,6,,4,42,0,0,5,0,10,9,,6,4,4,0,6,0,,0,3,364,,21,0,5,8,0,9,0,0,5,13,20,,0,0,0,1,34,3,13,118,,23,4,1,62,902,204,60,2,2,113,270,1,,,0,,0,,0,0,11,1,38,0,0,0,65,7,,0,34,5,0,197,0,0,0,0,5,7,0,0,0,0,0,0,,0,39,243,0,0,294,2,13,452,71,0,,,17,0,0,19,1,4
2021-04-13,0,5,3,0,0,,1,217,22,0,0,42,34,0,4,69,0,10,63,0,0,0,0,27,0,0,0,3757,0,0,127,0,0,3,0,36,3,0,1,0,35,0,326,0,0,,26,1,25,9,6,1,120,0,3,2,,5,53,39,3,0,0,12,0,22,0,,0,3,345,0,0,0,11,341,7,0,93,,0,37,0,0,1,-1,12,1,272,0,1027,126,291,39,18,0,5,476,6,44,82,0,26,,36,7,4,,12,35,0,0,2,0,16,5,,6,1,12,0,3,1,,1,0,580,,29,0,2,10,0,6,3,0,11,5,31,,0,1,0,0,27,1,9,135,,18,6,0,89,749,137,645,5,5,193,330,0,,,0,,0,,1,0,8,2,35,0,0,0,86,4,,0,67,7,0,100,4,131,2,39,6,7,0,0,0,0,1,0,,0,64,273,0,0,465,4,23,877,62,0,,,20,0,0,5,2,1
2021-04-14,3,5,4,0,3,,0,368,19,0,0,31,31,0,3,96,0,10,37,0,2,0,0,23,0,155,0,3445,0,0,125,1,0,2,0,53,1,0,0,0,30,0,337,0,2,,0,2,41,11,4,1,86,0,1,4,,5,49,44,3,0,0,8,1,22,0,,0,4,297,0,3,2,7,290,2,0,81,,0,32,0,0,2,0,32,1,285,0,1038,124,304,40,9,0,3,469,10,34,50,0,26,,26,4,2,,17,40,0,0,4,0,5,7,,8,1,8,0,2,0,,1,0,530,,28,0,2,14,0,5,0,0,6,3,26,,0,0,0,0,33,18,9,118,,22,4,2,62,891,161,804,8,8,164,393,1,,,0,,0,,0,0,8,3,38,0,0,0,82,5,,38,75,6,0,131,0,14,0,60,10,10,0,0,0,0,0,1,,2,84,279,0,1,473,4,38,936,52,0,,,19,0,0,10,0,5
2021-04-15,1,4,3,0,0,,0,383,23,0,0,34,36,0,5,94,0,10,33,0,0,1,0,84,0,60,8,3491,0,0,108,0,0,1,0,55,0,0,0,1,218,0,380,0,0,,21,2,43,4,2,3,105,0,2,4,,3,89,41,4,0,0,7,0,33,0,,0,4,296,0,0,0,7,245,3,0,104,,0,31,0,0,3,1,24,0,256,0,1185,167,321,49,8,0,3,380,5,35,70,0,4,,0,5,6,,11,31,0,0,39,0,12,1,,7,0,10,0,2,0,,0,0,401,,27,0,0,7,0,7,0,0,4,5,13,,0,0,1,0,35,1,14,110,,14,6,11,70,456,147,682,2,9,195,392,4,,,0,,0,,0,0,10,1,35,1,0,0,79,7,,0,73,2,0,126,6,0,1,41,3,12,0,0,0,0,0,0,,2,73,297,0,0,439,4,30,905,79,0,,,19,0,0,14,1,2
2021-04-16,2,2,4,2,3,,0,159,18,0,0,30,32,4,7,101,0,10,45,0,0,0,0,22,0,86,0,3337,0,0,121,0,0,2,0,41,1,0,0,0,157,0,365,0,0,,6,1,44,9,5,6,88,0,3,0,,5,39,42,4,0,0,6,0,15,0,,0,2,331,0,0,0,8,222,0,0,91,,0,40,2,0,4,0,5,0,241,0,1341,123,328,30,11,0,1,429,16,46,60,0,19,,31,8,4,,12,45,0,0,9,0,9,0,,4,2,2,1,5,2,,0,0,480,,28,0,6,9,0,7,3,0,3,4,12,,0,0,0,0,31,1,0,112,,18,2,0,67,752,144,596,4,10,137,392,1,,,1,,0,,0,0,10,2,39,0,0,0,93,5,,0,92,4,0,99,7,0,2,27,6,9,0,0,0,0,0,2,,0,86,289,0,0,443,2,34,861,62,1,,,17,0,0,11,3,1
2021-04-17,4,3,4,0,1,,0,80,24,0,0,27,30,0,7,101,0,10,37,0,0,1,0,0,0,0,0,2877,0,0,38,0,0,1,20,48,0,0,0,0,132,0,367,0,0,,0,0,37,12,3,1,79,0,0,4,,4,113,41,4,0,0,12,1,28,0,,0,0,189,0,1,0,9,77,5,0,67,,0,30,0,0,1,-1,20,0,217,0,1501,132,319,33,4,0,15,310,8,41,61,0,20,,0,4,2,,6,32,0,0,0,0,12,0,,7,0,5,1,3,4,,0,0,535,,27,0,7,6,0,10,1,0,3,5,31,,0,0,0,0,31,0,0,149,,28,2,0,74,1173,72,617,5,9,135,392,0,,,2,,0,,0,0,9,3,34,0,0,0,73,6,,0,48,3,0,0,0,0,0,0,10,14,0,0,0,2,0,0,,0,78,288,0,0,446,3,35,708,60,1,,,18,0,0,11,1,1
2021-04-18,0,2,3,0,0,,0,64,19,0,0,28,33,0,6,102,0,10,29,0,0,0,0,23,0,0,0,1522,0,0,57,0,0,4,0,34,3,0,0,1,122,0,397,0,0,,0,0,39,13,1,4,30,0,3,2,,4,62,44,3,0,0,10,0,42,0,,0,0,140,0,0,0,14,81,0,0,65,,0,31,0,0,3,0,3,0,205,0,1619,96,405,33,1,0,4,251,2,16,68,194,18,,19,8,3,,5,39,0,0,14,0,9,0,,4,2,8,1,4,0,,1,0,111,,23,0,5,2,0,1,0,0,2,8,12,,0,0,0,0,24,0,57,73,,34,1,7,62,433,150,207,3,6,160,383,3,,,0,,0,,0,0,13,1,37,0,0,0,63,6,,14,25,4,0,0,3,0,0,0,5,9,0,0,0,2,0,0,,3,66,318,0,0,256,4,10,329,60,2,,,17,0,0,7,1,1
2021-04-19,7,5,5,0,2,,0,248,17,0,0,24,29,0,6,112,0,10,35,0,0,2,0,18,0,150,13,1756,0,0,217,0,0,2,0,44,1,0,0,0,100,0,420,0,0,,28,0,39,6,1,3,106,0,4,3,,4,0,40,3,0,0,8,0,22,0,,0,4,447,0,3,0,10,301,0,0,78,,0,20,0,0,0,0,6,0,197,0,1761,143,398,45,0,0,6,316,4,30,62,0,20,,0,8,6,,3,34,1,0,12,0,10,1,,10,1,8,0,8,0,,1,0,127,,20,0,2,9,0,7,2,0,0,8,22,,0,0,0,0,35,1,12,137,,30,1,2,71,1121,88,101,1,4,149,339,1,,,2,,0,,2,0,11,0,35,0,0,0,66,8,,8,21,1,0,121,2,73,0,0,12,10,0,0,0,3,0,1,,1,42,341,0,1,221,2,4,504,63,0,,,20,0,0,6,1,0
2021-04-20,3,6,5,0,2,,0,316,24,2,0,37,34,0,5,91,0,10,52,0,2,0,0,29,0,87,0,3347,0,0,106,1,0,4,0,46,1,0,4,0,40,0,429,0,0,,5,1,42,7,0,3,108,3,4,4,,4,41,42,4,0,0,4,0,47,0,,0,2,388,0,0,0,10,327,0,0,87,,0,38,1,0,2,0,13,0,199,0,2023,210,395,34,11,0,4,390,11,45,64,0,18,,25,12,2,,15,36,0,0,11,0,15,0,,11,3,3,1,3,2,,0,0,582,,25,0,5,3,0,7,2,0,4,11,27,,0,1,1,0,31,0,19,147,,31,3,0,86,525,93,601,5,5,237,372,1,,,0,,0,,0,0,12,4,32,0,0,0,72,5,,0,130,4,0,0,0,6,1,37,7,12,0,0,0,4,0,1,,3,93,346,0,2,374,3,33,847,51,1,,,19,0,0,6,0,1
2021-04-21,8,5,7,0,5,,0,291,25,0,0,38,32,0,2,95,0,10,33,0,0,0,0,36,0,57,0,3197,0,0,100,0,0,5,0,50,4,0,6,0,36,0,419,0,0,,11,2,49,9,5,1,71,0,2,6,,9,60,46,4,0,0,5,0,35,0,,0,6,313,0,0,1,12,258,1,0,86,,0,30,0,0,1,0,0,0,207,0,2104,230,388,38,9,0,1,364,6,50,57,0,21,,0,14,4,,8,32,0,0,5,0,17,2,,6,0,11,0,7,0,,0,0,549,,27,0,0,3,0,10,3,0,1,10,18,,0,0,0,0,47,25,17,98,,18,4,0,91,841,124,739,1,9,175,392,0,,,1,,0,,0,0,12,1,37,0,0,0,60,4,,11,53,2,0,262,10,2,1,38,7,15,0,0,0,2,0,0,,0,75,362,0,0,436,2,20,889,61,1,1,,21,0,0,9,2,1
2021-04-22,4,6,9,0,2,,0,537,25,1,0,29,39,0,7,98,0,10,42,2,0,2,0,27,0,82,7,2051,0,0,0,1,0,5,0,59,1,0,0,0,179,0,430,0,0,,10,0,46,12,4,0,76,4,2,1,,6,161,48,3,0,0,11,0,22,0,,0,3,283,0,0,2,10,265,5,0,75,,0,36,0,0,3,0,71,0,214,0,2263,165,453,30,10,0,0,360,7,42,45,0,20,,10,11,5,,9,30,0,0,12,0,16,2,,10,3,7,0,5,0,,0,1,498,,25,0,5,7,0,7,0,0,7,5,19,,0,0,0,0,39,1,16,144,,19,2,8,72,791,105,695,4,7,150,391,1,,,0,,0,,0,0,11,1,35,0,0,0,53,11,,0,55,3,0,132,4,11,2,19,4,13,0,0,0,7,1,0,,0,70,354,0,0,476,4,18,945,77,0,0,,22,0,0,10,2,0
2021-04-23,4,3,9,0,2,,0,556,15,2,0,29,33,2,3,88,0,10,45,1,0,1,0,25,0,39,0,3042,0,0,208,0,0,2,52,61,2,0,0,0,109,0,420,0,0,,11,2,46,10,3,1,76,0,5,2,,7,97,45,4,1,0,6,0,15,0,,0,1,332,0,2,0,11,289,0,0,76,,0,29,0,0,0,0,48,0,207,0,2624,174,380,46,1,0,0,342,1,56,40,0,23,,0,9,7,,6,33,0,0,11,0,15,0,,9,0,8,0,4,1,,0,0,409,,23,0,13,6,0,7,1,0,6,5,14,,0,0,0,0,33,1,0,157,,23,2,0,82,1234,159,539,1,6,170,390,0,,,0,,0,,1,0,9,0,34,0,0,0,48,8,,0,71,1,0,95,0,0,2,41,14,14,0,0,0,4,0,0,,0,107,343,0,0,442,2,40,762,67,1,0,,22,0,0,8,5,1
2021-04-24,7,5,8,1,3,,0,298,17,1,0,15,35,0,3,83,0,10,36,0,0,0,0,29,0,0,0,2766,0,0,33,0,0,10,0,44,0,0,0,0,101,0,440,0,0,,7,2,31,12,1,1,57,4,2,0,,3,96,39,5,0,0,11,0,20,0,,0,0,217,0,0,0,15,118,0,0,86,,0,21,1,1,2,0,0,0,212,0,2767,154,374,43,5,0,4,322,4,54,49,0,20,,0,9,5,,7,28,0,0,0,0,8,0,,5,2,11,0,2,0,,0,0,349,,18,0,4,6,0,5,1,0,2,14,22,,0,0,0,0,22,0,0,118,,13,7,3,87,415,145,515,2,5,154,390,0,,,0,,0,,0,0,9,2,32,0,0,0,53,8,,0,59,1,0,0,4,0,2,0,5,16,1,0,0,8,0,0,,0,61,339,0,0,401,2,32,764,56,1,0,,19,0,0,10,0,0
2021-04-25,10,6,9,0,2,,0,170,17,0,0,17,29,0,4,101,0,10,34,0,0,0,0,12,0,0,0,1334,0,0,48,0,0,3,0,38,2,0,0,0,114,0,465,0,5,,0,1,39,10,1,1,42,0,1,4,,3,19,51,5,0,0,6,0,20,0,,0,0,145,0,0,0,18,61,0,0,57,,0,15,0,0,5,0,46,0,205,0,2812,94,454,40,1,0,2,217,4,51,52,188,19,,19,5,4,,1,24,0,0,49,0,7,0,,6,0,10,0,5,1,,0,0,94,,21,1,2,2,0,4,0,0,1,28,11,,0,0,0,1,27,0,35,70,,16,2,0,98,1036,109,193,6,10,127,326,2,,,0,,0,,0,0,13,3,31,0,0,0,37,5,,9,23,4,0,0,4,0,3,0,9,11,0,0,0,11,0,0,,2,73,347,0,0,237,2,11,294,43,1,0,,19,0,0,12,1,1
2021-04-26,10,1,10,0,4,,1,443,22,0,0,11,31,2,1,97,0,9,41,1,0,1,0,37,0,147,0,1380,0,0,194,0,0,5,0,59,5,0,0,0,119,0,448,0,0,,25,1,51,6,1,0,40,0,2,2,,5,123,58,3,0,0,2,0,19,0,,0,3,398,0,0,0,18,338,0,0,80,,0,18,1,0,3,1,0,0,176,0,2771,177,496,46,1,0,1,301,1,35,45,0,21,,0,11,2,,4,29,0,0,9,0,9,1,,6,0,13,0,7,0,,1,1,166,,15,0,0,8,0,7,2,1,3,12,13,,0,0,0,0,37,0,6,142,,17,3,3,102,764,70,22,0,9,117,349,0,,,3,,0,,1,0,13,2,30,2,0,0,36,6,,4,38,3,0,147,5,40,3,0,9,11,0,0,0,8,0,1,,0,48,353,0,0,202,2,6,473,65,2,0,,18,0,0,18,2,3
2021-04-27,6,4,8,0,4,,0,512,18,0,0,28,27,0,1,78,0,10,39,0,0,0,0,24,0,68,11,3081,0,0,81,0,0,3,0,41,3,0,2,1,45,0,436,0,0,,18,2,52,7,2,3,73,4,2,4,,3,89,61,5,0,0,3,0,35,0,,0,2,347,0,0,1,17,316,2,0,92,,0,25,0,0,4,1,52,0,183,0,3293,168,462,45,10,0,6,373,6,63,47,0,22,,0,8,5,,4,26,0,0,5,0,20,0,,9,0,13,0,2,0,,0,0,434,,17,0,8,5,0,6,5,0,6,18,31,,0,1,0,1,28,0,9,201,,17,4,0,92,463,63,460,5,4,172,384,1,,,1,,1,,0,0,9,2,29,0,0,0,41,7,,11,51,1,0,117,0,9,0,45,16,11,0,0,0,15,0,0,,2,92,346,0,0,440,5,17,676,61,1,0,,17,0,0,2,1,5
2021-04-28,13,3,9,1,4,,0,348,13,0,0,26,32,0,6,77,0,10,36,1,2,0,0,35,0,46,0,3012,0,0,96,1,0,6,0,52,2,0,0,0,53,0,490,0,0,,16,1,44,10,0,2,66,3,2,0,,5,81,51,6,0,0,0,0,34,0,,0,3,315,0,0,0,17,263,0,0,63,,0,25,0,0,2,1,19,0,188,0,3645,177,434,44,12,0,2,344,3,51,47,0,23,,0,11,3,,8,27,0,0,9,0,23,1,,17,0,15,1,1,0,,0,0,371,,18,0,9,7,0,10,0,2,4,17,11,,0,0,0,0,30,17,9,150,,5,6,2,102,1052,115,636,3,4,150,380,1,,,0,,0,,0,0,13,1,26,0,0,0,39,15,,0,48,4,0,88,14,0,0,32,8,13,0,0,0,15,0,0,,2,119,341,0,0,448,2,29,995,45,0,0,,17,0,0,9,0,0
2021-04-29,7,3,10,0,3,,0,561,16,0,0,27,29,0,7,88,0,10,45,0,0,3,0,0,12,48,10,3032,0,0,90,0,0,3,116,52,0,0,1,0,174,0,505,0,0,,15,0,39,18,1,3,72,0,2,1,,4,82,59,3,5,0,10,0,19,0,,0,2,306,0,0,0,18,277,0,0,73,,0,22,3,0,2,0,49,0,186,0,3498,218,385,41,3,0,1,288,0,78,47,0,19,,0,8,6,,7,25,0,0,4,0,16,2,,6,1,15,1,4,0,,0,0,529,,15,0,13,7,0,5,0,0,0,35,20,,0,0,0,0,46,1,9,131,,25,5,0,106,751,114,540,1,5,138,355,1,,,0,,0,,0,0,11,0,25,0,0,0,36,7,,0,46,3,0,137,0,0,0,2,7,11,0,0,0,10,0,1,,2,78,339,0,1,396,4,22,893,66,1,0,,18,0,0,6,1,2
2021-04-30,7,5,9,0,2,,0,357,21,1,0,26,27,1,7,57,0,10,45,0,0,1,0,31,0,39,0,2861,0,0,31,0,0,2,0,50,4,0,0,0,106,0,490,0,0,,14,0,41,12,1,2,54,3,0,0,,9,79,61,4,0,0,3,0,30,0,,0,1,290,0,1,0,15,232,0,0,66,,0,24,0,0,1,0,20,0,182,0,3523,187,407,32,4,0,1,263,8,39,35,0,17,,0,9,6,,6,29,0,0,6,0,7,2,,6,0,14,0,3,0,,0,0,460,,17,0,5,3,0,3,0,0,4,33,24,,0,0,0,0,37,2,0,146,,18,5,0,83,465,89,429,0,8,138,388,2,,,0,,0,,0,0,11,0,25,0,0,0,37,7,,0,19,3,1,136,17,0,3,46,11,9,0,0,0,15,0,0,,4,81,394,0,0,316,3,15,808,53,2,0,,19,0,2,4,1,0
2021-05-01,6,2,8,0,4,,0,231,20,0,0,28,21,0,2,60,0,10,28,0,0,0,0,58,1,0,0,2240,0,0,45,0,0,3,0,42,3,0,0,0,104,0,272,0,0,,0,0,49,10,1,4,49,2,6,2,,7,93,63,0,0,0,5,0,21,0,,0,0,192,0,0,0,20,110,0,0,72,,0,19,0,0,2,0,37,1,161,0,3689,131,332,33,3,0,0,226,1,83,35,0,20,,0,6,8,,8,24,0,0,0,0,14,0,,11,0,15,0,1,2,,0,0,261,,14,0,0,7,0,3,0,0,1,19,21,,0,0,0,0,36,0,0,113,,0,3,8,91,697,120,422,2,7,85,385,0,,,0,,0,,0,0,11,2,24,0,0,1,48,8,,0,56,2,0,0,9,0,0,0,10,6,0,0,0,21,0,0,,2,86,373,0,0,358,4,7,745,53,1,0,,19,0,0,3,0,1
2021-05-02,6,1,9,2,2,,0,156,11,0,0,12,23,10,3,69,0,10,33,0,0,0,0,0,0,0,0,1266,0,0,48,0,0,7,0,39,3,0,0,0,104,0,485,0,0,,0,0,52,10,1,1,27,0,1,1,,6,16,67,8,0,0,2,0,17,0,,0,0,114,0,0,1,21,85,0,0,0,,0,15,1,0,1,0,0,0,101,0,3417,144,394,38,0,0,3,144,5,61,26,197,19,,0,9,7,,5,22,2,0,10,0,13,0,,12,0,12,1,4,1,,0,0,65,,12,0,4,3,0,2,1,0,0,27,3,,0,0,0,0,45,0,33,79,,23,3,0,96,722,77,144,1,7,88,336,2,,,0,,0,,0,0,11,1,23,1,0,0,34,5,,0,11,1,0,0,9,0,3,0,6,5,0,0,0,21,1,0,,3,60,340,0,0,166,2,14,321,55,2,0,,17,0,0,4,2,2
