date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-10-28,95,311,320,107,203,0,0,13924,2241,18,12,3394,988,47,257,1493,1,936,21048,61,86,0,1,197,0,1586,0,28351,0,0,2760,0,1,0,0,2725,76,0,0,8,1005,47,8717,0,0,,1231,67,2378,49,23,181,12980,20,1017,11,0,562,1716,153,174,0,0,125,11,602,0,0,0,215,36719,831,20,0,1731,16202,0,3,1547,0,0,749,0,0,13,0,576,2,2291,97,49881,4029,6824,4043,667,0,723,24988,64,731,3087,422,1018,,683,814,538,0,251,1850,0,3,899,23,771,775,0,0,7,801,24,15,75,2,8,0,5595,,861,17,0,301,0,3985,142,1406,77,1954,8115,0,6,0,0,147,870,403,614,908,,420,825,0,733,1923,2036,18820,3960,250,5343,15886,45,0,0,2,0,0,,31,2,416,11,1328,0,4,7,3121,2612,0,0,1863,125,0,19765,335,18,5,2128,8616,52,0,41,0,12,0,9,,26,1879,2305,0,146,7790,1400,24711,85809,65,260,,0,476,1,0,1,42,5
2020-10-29,113,275,306,50,195,0,0,13267,2383,17,14,4453,1015,58,240,1681,0,984,23921,0,0,4,0,163,3,1902,359,26700,0,0,2689,5,1,1,0,3051,55,0,0,5,1520,25,11187,0,37,,1017,73,2776,39,37,0,13055,0,860,3,0,343,1394,179,181,0,0,81,13,481,0,0,1,188,46636,0,0,0,1709,18733,280,6,1211,0,0,470,201,0,24,20,951,3,2194,48,48648,3565,8293,3804,863,0,644,26829,76,808,3443,442,761,,0,760,522,0,251,1933,0,0,782,36,948,697,0,0,12,649,25,7,106,0,12,0,5948,,912,10,0,354,0,4320,110,1331,52,2364,10264,0,1,0,1,150,861,495,0,1078,,623,798,1,760,2431,1755,20156,4224,211,6481,17418,2,0,0,9,0,0,,20,1,435,11,1384,0,8,7,3010,2490,0,0,2056,114,13,23580,586,12,5,3254,9386,53,3,40,0,5,0,58,,42,0,2319,0,434,7641,1312,23068,91447,63,251,,0,404,4,0,1,40,29
2020-10-30,123,319,319,98,289,0,3,13379,2398,22,6,5627,1022,37,204,1604,2,970,20056,201,0,1,2,147,0,1498,0,24353,0,0,2891,6,22,0,0,3401,91,1,3,10,1521,33,10029,20,0,,1296,64,2772,35,14,234,13605,95,1191,1,4,419,845,167,186,0,2,100,10,488,0,0,0,344,49473,0,11,4,1696,19382,0,5,1686,0,0,549,52,0,45,8,738,7,3286,78,48268,2897,8011,2878,762,1,680,31079,78,774,3921,587,1185,,702,671,596,0,284,1751,6,7,972,27,725,778,0,0,7,799,27,8,76,0,0,2,6000,,968,8,6,320,0,3256,252,1093,49,3517,11136,1,7,0,1,170,930,498,0,807,,504,822,0,546,2666,1998,21629,4656,193,6546,17987,3,0,0,2,0,0,,26,1,398,12,1545,0,3,9,3602,1798,0,0,1912,126,0,25595,633,27,4,3188,9207,50,1,39,0,12,0,16,,32,3751,2322,0,209,8608,1172,24410,99972,38,236,,0,309,0,0,0,90,13
2020-10-31,66,241,291,91,247,0,1,9745,2381,19,10,5349,1095,70,179,1320,1,983,16915,25,0,0,1,126,0,1953,0,13170,0,0,1803,23,3,0,0,2293,99,0,0,0,1685,24,11033,8,0,,1105,24,2769,86,12,166,11429,0,1126,2,8,686,1045,179,195,5,0,134,8,380,1,0,0,203,35101,0,0,2,1673,14054,0,4,2055,0,0,600,0,10,19,0,0,3,3908,68,46963,3143,7820,1997,397,0,228,31756,89,877,3301,633,1395,,0,589,484,0,215,1699,0,0,467,29,1000,0,0,143,7,659,16,9,100,0,3,0,6151,,839,4,0,275,0,3790,92,1210,28,2508,9808,0,2,0,0,162,1084,269,0,977,,445,731,0,589,2586,1796,21897,4007,213,5753,17834,3,0,0,0,0,0,,29,0,402,11,1817,0,1,12,3065,1804,0,0,1770,124,2,0,239,0,2,0,0,45,1,38,0,5,0,19,,24,1784,2213,0,85,9058,1121,21915,88665,42,304,,0,424,3,0,1,17,5
2020-11-01,91,327,330,69,230,0,0,6609,2441,6,6,4956,1175,0,278,1568,0,977,11789,90,40,0,5,76,0,1415,0,10188,0,0,1225,0,4,1,310,2395,55,0,0,15,1608,24,9137,0,0,,0,0,2179,48,17,149,6542,67,948,2,0,314,1002,181,189,0,0,80,8,414,0,0,0,178,46179,0,0,0,1791,12556,69,6,1678,0,0,165,123,0,46,0,1324,7,3878,25,45231,2696,7719,2658,546,0,658,29905,37,613,3259,681,685,,0,608,0,0,242,1389,0,0,950,25,883,0,0,0,2,957,42,11,140,0,1,5,4430,,542,7,3,373,0,3460,119,699,53,2824,8688,0,4,0,1,111,864,304,1300,1123,,540,738,0,546,2323,2384,17171,3062,164,5324,18381,9,0,0,6,0,1,,0,4,374,14,1449,2,0,4,3257,1342,0,0,1371,97,21,0,397,0,7,0,0,61,3,40,0,4,0,26,,12,1302,2106,1,248,8243,1278,23254,76275,25,224,,0,312,0,0,0,48,7
2020-11-02,76,321,302,63,193,0,0,9598,1194,5,9,4135,596,21,210,1736,1,941,6337,47,0,7,2,34,0,764,0,8249,0,0,2427,17,0,0,0,3388,34,0,0,1,1276,49,9935,0,0,,1286,37,1165,35,8,197,9252,22,942,10,0,259,368,189,199,1,17,61,4,359,0,0,0,109,104707,1384,16,0,1852,25252,76,4,1151,0,1,0,18,0,30,0,193,6,3581,41,38310,2618,8289,3413,748,2,788,22253,126,487,5877,483,724,,851,759,1001,0,132,1080,8,0,862,22,834,1967,0,0,1,834,36,8,218,0,0,5,3763,,195,9,1,496,0,2526,142,1202,24,2933,8299,0,5,0,1,72,561,704,418,1167,,715,579,1,425,0,2287,15578,2506,197,4041,18017,9,0,0,0,0,0,,0,0,381,7,802,0,0,1,2259,557,5,0,772,75,0,55019,275,15,2,0,21926,54,5,37,0,3,0,7,,0,791,2302,0,228,6994,1234,18954,82845,16,98,,0,380,12,0,0,63,15
2020-11-03,132,381,405,22,349,0,0,12145,1328,14,12,4182,1242,55,230,1659,0,929,5186,166,0,0,2,69,0,1553,0,14582,0,0,4041,13,8,0,0,4931,62,2,0,14,1062,17,6136,0,58,,863,12,1427,65,5,197,12089,32,1353,2,0,257,548,197,190,0,0,79,13,560,0,0,0,237,72298,303,0,7,1943,7533,0,23,2166,0,0,379,0,0,7,0,283,9,3989,26,46253,2973,8932,3595,298,1,846,28241,39,865,4833,458,492,,820,787,895,0,171,1512,0,0,781,45,893,533,0,0,1,1054,59,11,106,0,20,0,5250,,710,22,2,767,0,4495,72,1197,18,3114,7758,0,3,0,0,137,911,617,376,1313,,633,677,7,472,0,1761,19364,2596,226,7733,18431,7,0,0,13,0,0,,0,5,473,3,1878,0,2,9,3058,1176,0,288,1241,118,14,18669,409,47,6,10177,6126,45,4,42,0,10,0,17,,50,1220,2343,0,128,9116,1008,20052,123535,31,299,,0,395,10,0,0,118,21
2020-11-04,95,396,548,135,236,0,2,10652,2374,15,8,6901,1227,53,261,1517,1,984,15672,115,62,0,0,126,0,1776,0,23316,0,0,4054,9,9,0,0,2917,109,0,0,4,840,28,8694,9,0,,1141,13,2480,109,21,174,15731,23,936,5,0,430,1323,207,173,0,0,208,13,379,0,0,0,293,,338,21,1,2295,31480,443,13,2646,0,1,664,118,1,79,0,436,3,4219,32,50210,3356,8452,3574,435,1,769,30548,30,624,4658,701,1494,,546,763,535,0,313,1888,2,10,899,35,653,710,0,0,0,1032,26,25,84,0,20,1,5225,,1020,15,1,874,0,5745,81,1136,16,3309,7644,0,2,0,3,155,1189,622,319,1302,,682,432,0,630,9284,976,24692,7497,227,8651,19483,12,0,0,8,0,0,,36,4,426,10,2412,0,1,7,3314,2026,0,0,1712,125,3,25042,443,39,2,3198,10073,76,1,43,0,7,0,25,,10,1237,2391,1,252,9809,1161,25191,100623,49,226,,0,380,1,0,0,37,17
2020-11-05,86,421,642,90,289,0,0,11100,2413,11,14,7416,1364,39,162,1842,0,982,11128,72,0,1,0,139,0,1908,1193,23845,0,0,3754,11,0,0,0,2917,96,2,0,12,1540,36,9891,3,0,,1106,11,2848,40,9,166,13229,0,1223,19,7,546,350,201,205,3,4,131,12,510,0,0,0,189,57352,467,0,1,2401,22561,145,11,2915,0,0,702,32,0,69,46,223,7,3928,28,47638,4065,8772,3701,563,0,570,34502,47,1048,4630,703,1008,,661,795,0,0,367,2089,0,0,853,39,992,803,0,0,6,1009,71,24,174,-1,33,1,5567,,1059,18,3,682,0,5641,108,995,44,3051,6972,1,1,77,1,180,1275,651,320,1376,,582,543,0,520,2935,1588,27143,4410,249,9714,19116,18,0,0,1,0,1,,8,0,450,18,2181,0,2,7,2044,1686,0,0,1866,145,0,21908,383,91,5,4034,10128,76,1,41,0,6,0,36,,10,1971,2311,0,217,10138,1289,24150,128379,64,230,,0,441,4,0,0,72,17
2020-11-06,121,489,631,0,121,0,0,11786,2210,14,8,6464,1465,0,237,1469,3,991,8703,39,0,0,0,142,1,1921,0,20200,0,0,3839,12,0,2,0,5456,75,1,0,9,1808,33,9756,0,31,,1050,12,2890,44,23,233,11552,67,1427,5,0,476,725,224,184,0,0,241,9,355,0,0,0,266,60711,241,17,3,2775,22820,0,16,2447,0,0,653,0,0,64,9,229,6,4709,22,50356,3778,8864,3568,492,0,691,37802,53,1143,5384,822,1109,,728,825,439,0,357,2142,4,0,1004,39,1650,659,0,0,2,1755,39,24,129,0,27,0,5931,,935,24,1,546,0,5398,94,1342,53,2909,7242,0,2,0,4,223,1127,606,0,1502,,554,1193,0,703,0,2084,27086,5550,192,10260,20368,16,0,0,4,0,0,,41,2,436,8,2282,0,2,4,2494,1564,0,0,1761,89,0,22516,400,37,2,4697,9409,62,4,39,0,8,0,18,,24,0,2436,2,284,9935,1292,23303,124964,61,130,,0,384,5,0,0,49,27
2020-11-07,40,495,581,184,112,0,1,8037,2476,11,6,8241,1410,65,241,1289,0,997,6124,60,0,2,1,84,0,1785,0,17744,0,0,2301,3,6,1,239,4350,67,5,13,5,1587,28,8714,6,0,,946,12,2399,39,24,224,7723,33,1050,1,6,345,978,208,179,0,7,228,13,455,0,0,0,0,86655,0,0,0,2859,14122,116,15,2555,0,0,548,37,0,27,0,465,3,5318,24,45674,4262,9450,2880,317,0,212,39809,46,1333,3554,774,1065,,0,742,556,0,404,1769,0,0,595,22,1940,0,0,0,6,1168,30,19,146,0,10,0,6810,,1174,29,0,300,0,5836,92,1071,27,2753,6680,0,6,0,12,59,1283,408,0,1436,,431,746,0,460,2781,2152,27875,6640,202,9937,20109,5,0,0,13,0,0,,58,2,407,17,2677,0,8,7,2906,1612,0,0,1731,143,0,0,449,57,7,0,0,45,0,37,0,12,0,23,,40,3209,2483,0,214,11033,1141,24957,128465,71,228,,0,393,1,0,0,89,27
2020-11-08,58,501,670,64,98,0,0,5331,2175,11,7,5933,1663,0,192,1474,0,996,6621,100,0,0,0,48,0,1211,0,10502,0,0,675,4,0,2,79,3850,78,0,0,4,1581,33,7440,0,0,,0,19,2543,30,20,314,3608,41,891,3,0,537,1421,239,181,0,0,192,14,474,2,0,0,412,38562,0,0,0,2901,14510,198,8,1889,0,2,212,14,0,30,18,0,10,4673,15,45903,3880,9236,2530,539,0,534,32614,34,950,4519,899,719,,0,538,515,0,215,1139,0,6,1078,15,1976,0,0,112,3,852,24,30,102,0,6,0,5887,,671,3,5,426,0,4596,191,1029,41,2817,5668,0,4,0,1,300,978,489,973,1650,,501,1021,2,648,2507,2434,24785,5784,190,6752,20248,9,0,0,8,0,0,,0,0,363,15,2112,0,0,2,2267,891,0,0,1372,126,0,0,510,65,5,0,0,68,4,38,0,7,0,33,,11,1576,2516,0,337,9647,1111,20572,117900,73,363,,0,185,0,0,0,46,33
2020-11-09,126,525,642,54,247,0,0,8317,1042,6,4,5593,635,17,176,1683,1,983,2393,54,36,5,5,86,0,996,0,13414,0,0,3816,12,2,3,0,4909,50,0,1,4,1321,22,5177,0,0,,1224,3,1529,52,5,116,2353,17,771,19,0,421,362,221,183,0,0,125,10,307,0,0,0,90,20739,685,7,12,2927,6522,100,12,1489,0,0,98,45,5,10,0,532,6,5162,23,38073,2853,10463,3184,265,0,719,25269,36,780,5665,656,756,,1858,735,571,0,92,1119,0,6,923,22,1038,1421,0,0,2,972,23,6,102,0,13,0,4960,,331,4,6,803,0,3170,55,598,29,2571,4686,0,1,0,3,94,515,593,363,1637,,680,804,0,359,2323,2054,21713,4096,230,3240,21577,20,0,0,10,0,0,,0,0,392,3,1318,0,4,8,720,464,3,72,1247,100,17,52386,356,50,2,0,17309,69,1,42,0,3,0,7,,0,450,2576,0,171,8908,1146,21380,120569,46,297,,0,266,2,0,0,17,30
2020-11-10,138,563,753,40,136,0,0,11977,1221,16,2,6120,1346,48,179,1699,0,1038,4293,184,0,0,0,103,0,1605,0,46424,0,0,4390,1,1,0,0,4588,80,3,4,10,1028,17,6292,6,0,,979,12,1467,43,29,111,12699,34,1066,6,0,528,442,232,175,10,0,126,11,345,0,0,0,220,22322,291,0,0,2970,26547,100,9,2383,0,0,769,25,0,6,0,231,9,4140,13,44281,3779,10339,3577,230,2,675,35090,31,1283,5996,575,1344,,596,903,970,0,208,1552,59,0,970,49,1108,483,0,0,0,869,21,33,153,0,15,0,5746,,915,22,14,546,0,5214,69,1266,13,2736,4679,0,1,70,10,152,947,562,381,1708,,584,971,0,549,1194,1300,25454,3817,230,7304,20765,20,0,0,7,0,0,,13,0,471,9,2823,0,1,9,2205,1092,0,0,1729,146,0,0,430,96,4,15779,5980,68,2,40,0,4,0,35,,31,1424,2529,4,130,10391,1096,20433,135275,60,0,1,0,296,11,0,0,26,49
2020-11-11,166,507,811,90,137,0,0,10880,1861,9,4,7514,1202,48,231,1733,6,1057,7916,106,63,0,0,112,0,1541,0,26247,0,0,3945,4,5,1,69,3996,61,0,0,4,897,15,9970,0,0,,1202,8,2597,37,51,198,8925,14,994,2,5,134,919,227,178,0,0,132,20,400,0,1,1,238,36061,345,19,1,2911,22401,0,28,2751,0,0,682,32,0,88,10,365,18,3945,28,47905,3770,11780,3198,358,2,763,32961,8,1544,5419,810,1216,,733,778,0,0,453,1922,0,13,875,35,1433,0,0,0,2,822,29,8,141,0,37,0,7646,,1115,12,24,711,0,5461,99,1212,39,2569,5409,0,3,0,7,180,1318,624,302,1808,,643,1163,0,609,1904,1667,25221,4935,224,9799,19583,50,0,0,0,0,1,,41,0,394,15,3536,4,0,18,2198,2222,0,0,2140,143,0,36491,635,45,9,4467,8270,69,4,41,0,3,0,35,,24,1529,2693,5,289,10879,1214,22964,146665,80,370,0,0,305,26,0,0,39,57
2020-11-12,146,410,851,49,100,0,0,11163,2132,8,1,9262,1622,64,150,1845,0,1098,5002,76,0,6,5,113,1,1728,390,33919,0,0,3414,0,3,0,0,5441,134,0,4,13,1634,8,8686,5,0,,1171,27,3082,58,33,165,7870,36,1011,6,0,371,883,214,168,2,2,373,16,521,0,0,0,197,32388,169,0,0,3120,24738,655,22,3316,1,0,732,21,0,44,15,299,23,3927,18,44879,4173,11517,3298,385,2,836,37977,53,1659,5685,775,919,,767,773,527,0,533,1874,0,0,919,23,1554,1508,0,0,3,919,26,39,109,0,15,15,5658,,1331,8,6,644,0,6195,103,1145,53,1913,5638,1,4,0,19,212,1295,717,256,2304,,719,887,0,547,2575,1404,22683,5839,245,10142,21333,7,0,0,0,0,0,,35,1,311,9,3341,0,1,11,2692,1931,0,0,2338,191,0,19511,373,55,7,4658,6924,65,5,39,0,5,0,12,,26,1584,2841,0,224,11332,1136,33487,159292,95,163,0,0,390,1,0,5,20,29
2020-11-13,186,490,867,109,175,0,2,11859,1703,11,6,9586,1364,39,157,1767,0,1167,4619,119,0,2,0,180,0,1332,0,38718,0,0,4212,23,1,1,93,4844,47,0,0,11,1592,18,8685,0,136,,1184,17,3056,54,46,185,7355,0,1037,0,0,918,1161,224,165,0,0,267,16,509,0,1,0,316,23914,221,14,1,3473,22261,61,12,3038,0,0,580,0,0,62,0,611,6,5097,10,44684,5444,11737,2690,467,0,761,40902,89,1704,4469,817,1470,,963,718,567,0,455,1904,15,7,824,21,2057,713,0,0,4,1304,27,14,150,0,32,2,5558,,1323,8,4,600,0,5515,133,1136,27,2111,6100,0,3,0,7,156,1063,688,0,2165,,730,1125,1,739,2231,1893,24051,6653,235,9489,21717,43,0,0,8,0,1,,44,0,441,11,3499,0,2,12,2197,1515,0,0,2213,205,20,21371,468,97,7,5990,6739,66,8,40,0,9,0,22,,50,1562,3045,0,185,12053,1226,27301,178118,88,194,0,0,301,3,0,0,37,69
2020-11-14,174,532,844,0,146,0,1,8468,1472,8,29,7063,1849,0,174,1531,0,1248,6268,68,0,0,6,112,0,1275,0,26278,0,0,2498,26,3,0,109,4221,39,1,8,2,1646,13,8937,5,0,,1100,46,2866,27,46,207,4199,68,1078,4,0,671,953,228,163,0,0,264,17,564,0,0,0,244,31957,0,0,4,3504,14640,0,11,2835,0,0,596,48,0,70,16,476,8,4836,16,41100,5272,11203,2419,427,0,292,37249,57,1735,4750,903,1080,,0,691,499,0,395,1660,0,23,0,25,1525,0,0,0,2,1114,42,62,121,0,16,0,5860,,1411,5,12,577,0,5875,113,1277,77,1946,5914,0,3,0,12,112,1164,518,0,2443,,653,832,0,673,2413,1624,25571,6602,203,9460,22441,32,0,0,4,0,0,,19,1,349,24,3822,0,2,2,1929,1737,0,0,2237,208,23,0,392,128,6,0,0,61,3,38,0,5,0,24,,97,1671,3116,4,387,12785,1174,26860,165251,74,233,0,0,492,9,0,0,4,21
2020-11-15,66,597,860,147,77,0,0,5645,1482,4,38,5665,2259,23,180,1837,1,1315,4659,78,0,0,0,65,0,1056,0,13906,0,0,816,6,1,0,0,4203,42,0,4,6,1597,8,7112,0,0,,0,31,2362,22,33,198,1887,0,1058,4,0,499,668,220,158,0,0,225,2,399,1,0,0,213,27192,0,0,0,3020,3213,105,15,1695,0,0,166,26,0,29,0,547,14,4238,3,30548,4106,12543,2237,377,0,625,33977,104,1439,2373,856,972,,1266,499,1030,0,316,1163,0,7,974,18,1377,0,0,87,1,1208,50,32,117,0,4,8,3269,,507,3,3,491,0,4966,108,983,59,1477,5423,0,0,0,6,152,988,0,947,2128,,864,1344,2,509,2249,1501,21854,6035,215,7096,22313,61,0,0,2,0,0,,0,1,305,14,3482,0,0,3,1299,920,0,0,1842,223,0,0,704,102,0,0,0,71,2,39,0,8,0,24,,3,1065,3223,0,231,10940,1210,24962,138943,73,256,0,0,419,16,0,0,26,43
2020-11-16,205,602,910,42,164,0,0,7893,549,6,9,4657,1395,70,179,2139,0,1263,1932,22,40,1,2,125,0,733,878,15744,0,0,3519,11,2,1,0,5840,18,3,0,6,1331,14,6471,0,0,,1369,12,1313,49,34,127,5407,79,1195,6,0,479,381,242,153,0,25,211,10,336,0,0,0,104,9635,415,22,3,3157,14580,253,5,2198,0,1,147,13,0,51,11,137,8,6495,16,29163,3535,13053,2390,453,0,873,27352,45,950,5861,1238,559,,688,489,0,0,89,1016,0,9,722,11,1148,1325,0,0,6,1103,110,48,103,0,27,13,2874,,564,4,3,596,0,3012,66,1167,47,1197,4836,0,4,0,9,157,586,0,329,2050,,836,1014,0,525,2112,1736,20816,8371,243,4931,22562,36,1,0,9,0,0,,37,0,301,8,2813,0,0,5,542,502,0,0,1245,229,9,38273,387,319,1,0,12839,75,1,37,0,1,0,18,,16,599,3316,0,237,10048,1209,21406,156350,74,138,0,0,387,2,0,0,64,68
2020-11-17,163,694,1002,37,203,0,0,10621,984,8,19,5984,2075,56,126,2212,0,1251,2734,37,0,0,1,102,2,1255,0,35490,0,0,4828,0,1,1,204,4606,120,0,0,5,1006,9,5911,12,0,,998,16,1945,28,41,107,4246,27,1220,1,0,494,428,275,150,17,0,185,19,339,0,0,0,228,45361,241,0,0,3117,26231,0,8,2422,0,0,698,30,0,16,9,249,4,5203,10,38617,3807,13352,2961,330,1,829,32191,30,1700,6454,705,925,,0,556,486,1,278,1507,11,5,612,26,966,425,0,0,0,1210,41,32,110,3,15,0,1757,,1069,5,21,619,0,5415,52,1569,11,502,4317,0,3,64,11,152,977,1680,0,2298,,1068,1054,0,758,1257,1144,19152,4452,194,8262,22201,16,0,0,7,0,5,,0,2,362,5,4994,0,1,6,1612,1393,0,81,1987,313,4,13159,401,106,3,15084,4560,77,2,39,0,3,0,29,,39,720,3819,0,306,12177,1255,20051,162607,104,267,0,0,311,5,1,0,56,48
2020-11-18,225,711,1038,67,104,0,5,10332,1589,9,8,7091,2239,11,174,2111,2,1309,5182,38,32,1,0,96,0,1633,0,34752,0,0,3938,18,10,0,0,4543,40,1,0,8,948,12,6875,0,0,,1422,41,3251,37,67,228,5515,52,1257,2,0,460,1146,329,146,0,0,271,20,533,0,1,0,288,28619,225,0,0,3443,23727,81,11,3209,0,3,651,59,2,24,3,0,9,4290,11,45576,4265,13421,2349,372,0,795,34280,60,2194,7933,1030,957,,1410,452,425,0,442,2084,6,0,529,35,1941,892,0,0,28,660,29,53,173,0,16,3,3918,,1607,8,50,639,0,5391,63,1592,44,1442,4619,0,2,0,4,236,1402,656,411,2547,,1251,1112,2,782,1663,1379,19883,5891,219,10269,20717,36,0,0,5,0,0,1,31,0,290,17,5613,3,5,5,1535,2027,0,0,2888,343,0,15318,327,146,4,4007,6114,83,2,40,0,2,0,30,,45,2049,4215,0,342,12764,1292,19631,172207,88,210,0,0,300,12,0,0,37,36
2020-11-19,223,786,1023,48,212,0,0,10097,1520,8,7,6995,2597,25,135,2364,1,1382,4477,60,0,2,0,187,0,1180,491,35862,0,0,3899,16,0,0,632,4895,82,0,7,4,1454,17,7487,1,117,,1219,38,3164,21,79,198,6471,90,1297,0,0,1026,996,342,144,0,9,411,12,499,0,0,0,351,20560,229,32,0,3697,24041,174,5,3227,0,0,685,0,0,62,0,0,12,4512,5,45882,4798,13223,2374,415,2,770,36176,69,2385,5469,993,1459,,807,485,422,0,366,1909,7,5,541,19,1669,670,0,0,3,1290,68,60,140,0,24,0,4472,,1442,8,50,546,0,4559,94,1560,52,2103,5654,0,3,0,4,146,1198,671,231,2738,,1110,1256,0,856,0,1333,23975,6994,208,10108,23337,29,0,0,20,0,1,0,37,7,319,12,6109,0,0,4,2107,2070,0,0,2514,363,0,16233,439,231,2,4609,5007,72,2,42,0,8,0,19,,53,0,4542,1,243,13630,1153,22926,192107,81,63,0,0,315,4,0,0,70,65
2020-11-20,377,836,1103,76,133,0,0,9608,1667,5,14,6668,3169,19,150,2275,0,1457,3416,38,0,1,0,98,1,1237,0,38770,0,0,3983,0,8,1,0,4875,70,1,4,6,1573,16,7954,0,0,,1187,16,2958,38,59,268,5808,121,1257,2,0,601,594,363,141,0,0,361,29,452,0,0,0,461,23102,162,15,1,3768,22593,0,12,2551,0,5,691,30,0,29,17,63,26,4440,20,46232,4792,13260,2543,329,2,774,37239,63,2421,4940,980,1048,,855,486,386,0,380,1709,1,22,802,19,2269,519,0,0,1,958,94,76,121,0,41,0,6426,,1422,4,23,502,0,4706,154,1532,50,1945,5943,0,6,0,5,143,1236,573,0,2843,,1472,1200,0,563,3986,1637,22464,6489,239,9272,24059,14,0,0,0,0,0,0,15,0,286,13,6254,0,2,4,2588,1546,0,0,3105,386,0,15156,439,309,5,7240,4946,88,2,41,0,4,0,25,,28,2493,5103,5,283,14834,1269,20253,200950,100,287,0,0,352,1,0,1,23,74
2020-11-21,215,737,1019,65,146,0,0,7140,1193,26,15,6611,2735,28,124,1847,2,1588,3224,54,0,0,1,68,0,1315,0,30222,0,0,2279,17,7,1,0,4884,82,2,0,7,1558,17,7049,4,0,,0,27,3573,35,62,232,3187,51,1273,1,4,986,1036,358,154,9,24,299,20,473,1,0,0,469,17668,0,0,20,3824,13872,86,10,2309,0,0,660,55,0,88,3,884,43,4397,18,45209,4998,12931,1786,341,0,422,34764,89,2592,3826,910,1211,,711,426,447,0,642,1628,19,0,0,16,1978,0,0,0,0,1041,32,37,141,0,21,0,6719,,1306,4,30,574,0,4702,104,1434,99,1674,6083,2,9,0,11,246,1182,338,0,2665,,1486,1288,0,799,4164,1785,24213,6472,174,9685,24538,34,0,0,1,0,0,0,22,5,221,17,5774,0,6,5,2472,1704,0,0,2646,330,31,0,491,213,6,0,0,75,0,43,0,10,0,33,,63,1206,5532,20,236,14864,1262,19889,181165,87,223,0,0,418,1,0,0,21,52
2020-11-22,60,565,1088,49,80,0,0,4184,1385,7,13,5226,3196,18,114,2060,4,1564,1875,73,0,0,3,56,0,697,0,17926,0,0,1123,32,6,0,0,4798,42,0,0,9,1497,11,7924,0,0,,0,12,3308,48,67,245,1513,0,850,7,0,640,767,351,158,0,0,349,14,433,1,0,0,423,13130,0,0,0,4048,4377,157,5,1498,0,0,212,28,0,40,3,0,68,4320,8,44059,4360,13053,1766,318,0,765,28337,44,2159,5268,873,968,,707,322,432,0,376,1193,1,15,1015,14,2309,0,0,31,0,1096,30,49,102,0,32,0,9187,,1252,1,32,409,0,3979,56,1398,54,1669,5399,0,2,0,17,155,1112,413,721,2756,,1390,1206,0,619,0,1966,17856,4788,167,5837,24295,45,0,1,16,0,0,0,32,0,224,17,4995,0,0,12,1306,1024,0,63,2270,271,0,0,400,135,1,0,0,71,6,39,0,11,0,14,,126,1240,6017,0,301,12365,1205,18662,146054,135,186,0,0,400,1,0,0,30,48
